INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nickie','Summerson','1975-12-01','F','VN',1,'asset handler','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Gothart','Schroter','1975-01-02','M','MG',10,'negotiation expert','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Dwain','Anthill','1961-08-31','M','RU',5,'technical specialist','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Abbey','Lefever','1959-01-25','M','ID',1,'assassin','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Georgeanne','Greatrex','1988-02-18','F','CO',3,'influence operations specialist','training');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Haily','Orkney','1956-04-12','F','AR',1,'psychological warfare specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Malorie','Frushard','1986-05-20','F','EG',2,'medical specialist','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Else','Moutray Read','2005-12-10','F','MX',8,'underwater specialist','recovery');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Traci','Bachura','1986-10-20','F','PH',10,'cyber operative','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Kristyn','Chetter','1979-04-28','F','PE',9,'influence operations specialist','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Allissa','Fines','2002-02-25','F','AR',4,'technical specialist','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Rhett','Queyeiro','1962-11-27','M','CD',9,'asset handler','on assignment');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Keefer','Espadater','2004-08-01','M','MG',10,'negotiation expert','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Maisey','Barkly','1971-10-28','F','CN',3,'counterterrorism specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Falito','Krzysztof','1989-09-08','M','CN',2,'interrogation specialist','on assignment');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nesta','McVicar','1984-03-27','F','FR',6,'communications specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Starlin','Le Brom','1958-06-20','F','CN',9,'negotiation expert','training');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Kev','Kerfod','1984-11-20','M','PH',7,'asset handler','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Rodd','de Marco','1968-08-02','M','CZ',5,'asset handler','on assignment');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Bill','Penhale','1972-02-10','M','AF',9,'underwater specialist','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Konstanze','Mazella','1964-01-30','F','LU',4,'communications specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ben','Wyrall','2001-03-24','M','CN',7,'combat specialist','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Charleen','Edgeler','2000-07-01','F','CN',2,'intelligence analyst','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Wash','Bilbrooke','1970-08-02','M','FR',8,'assassin','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Waylen','Cloutt','1955-06-02','M','TH',1,'rogue hunter','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Christoforo','Reily','2003-07-22','M','US',2,'assassin','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Gypsy','Liversidge','1955-11-11','F','AM',9,'field operative','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Beaufort','Gannicleff','1975-12-23','M','CN',3,'sniffer','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Grier','Pinilla','1976-10-03','F','CZ',8,'cyber operative','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Tremain','McGahey','1978-01-24','M','AF',9,'psychological warfare specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Tarrance','Dodle','1988-12-29','M','SE',5,'asset handler','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Lian','Bickmore','1973-04-30','F','BR',4,'counterterrorism specialist','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Akim','Acarson','1987-03-14','M','ID',1,'escape and evasion expert','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Roze','Coulling','1998-04-23','F','UA',7,'translator','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Bartie','Overil','2004-12-18','M','CN',2,'counterterrorism specialist','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Deborah','Brookes','1994-02-25','F','RU',3,'assassin','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ulick','Samsworth','1978-06-13','M','TH',8,'agent in place','under investigation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Rochell','Ruffles','1960-06-04','F','ID',3,'cyber operative','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Michel','Rosiello','1958-11-08','M','CA',6,'assassin','covert diplomacy');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Lane','Lestrange','1995-11-27','M','AZ',4,'escape and evasion expert','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Paulo','MacElroy','2002-12-20','M','CN',7,'undercover agent','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Luella','Kellett','1977-11-14','F','ID',10,'counterterrorism specialist','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Lexy','Nani','1968-03-27','F','IE',9,'combat specialist','surveillance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Webb','Egan','2000-06-20','M','CN',8,'medical specialist','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ira','Moggle','1970-12-04','F','EC',5,'infiltration expert','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Gae','Sarah','1997-04-06','F','ID',3,'medical specialist','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Kane','Faireclough','1974-09-30','M','GR',9,'escape and evasion expert','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Allister','Haws','1980-04-12','M','CN',9,'interrogation specialist','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Starla','Causley','1961-10-19','F','LU',4,'technical specialist','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Sheffie','Vittel','1990-12-03','M','VE',10,'combat specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Griff','Mickelwright','1963-12-29','M','RU',7,'intelligence analyst','under investigation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Simone','Bezants','1988-02-03','M','CZ',1,'technical specialist','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Chico','Pala','1974-06-04','M','US',8,'counterterrorism specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ryun','Giorgio','1989-04-29','M','CN',2,'escape and evasion expert','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Thurstan','Huglin','2004-06-19','M','CN',9,'influence operations specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jojo','Villaret','2004-01-29','F','CN',2,'counterintelligence agent','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Virgie','Faraday','1980-05-23','F','CN',1,'intelligence analyst','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Carce','Blaasch','1965-06-27','M','GA',9,'negotiation expert','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Elizabeth','Spatari','1975-03-24','F','AZ',8,'escape and evasion expert','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nappy','Atkyns','1971-07-31','M','BR',5,'sniffer','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Pennie','Rowan','1961-10-21','F','MY',3,'combat specialist','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Pooh','Quogan','1960-12-22','M','PL',5,'field operative','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Clarinda','King','1985-10-10','F','ZW',8,'field operative','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Timofei','Wynn','1972-01-08','M','RU',8,'communications specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Etti','Bertot','1956-08-28','F','ID',10,'combat specialist','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jacklin','Cufley','1989-09-04','F','BG',7,'sniper','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Abran','Witchard','1979-12-09','M','CN',7,'communications specialist','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Aldis','Gaenor','1983-03-07','M','PT',10,'psychological warfare specialist','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Garrard','Cuddehay','1967-03-27','M','MU',3,'assassin','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Merrick','Raddenbury','1997-04-10','M','HT',10,'agent in place','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ward','Carhart','1994-04-06','M','CA',10,'demolitions expert','training');
